repository,path,name,url,html_url,git_url,score
RomanTsarou/XPlayer,media/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/146173928/contents/media/src/main/AndroidManifest.xml?ref=7dff62f68085d7851258717fe50392fdd8003782,https://github.com/RomanTsarou/XPlayer/blob/7dff62f68085d7851258717fe50392fdd8003782/media/src/main/AndroidManifest.xml,https://api.github.com/repositories/146173928/git/blobs/555f36a749bef574372909a6af6901fcd74ac3ff,1.0
decoder-dev/music,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/710387940/contents/app/src/main/AndroidManifest.xml?ref=470d57f91819d8c420c54bbb23f2d0ce0f45457a,https://github.com/decoder-dev/music/blob/470d57f91819d8c420c54bbb23f2d0ce0f45457a/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/710387940/git/blobs/3b1f0c756a3dc58bbc673692ae4f822d4fde0cf1,1.0
surajkumar04sk/YouPlay-Music,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/841558993/contents/app/src/main/AndroidManifest.xml?ref=6065140103af63611c076ca5e17876f30282cc10,https://github.com/surajkumar04sk/YouPlay-Music/blob/6065140103af63611c076ca5e17876f30282cc10/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/841558993/git/blobs/4224419587000e41281c290725f66815de76ccf8,1.0
VolcanoMobile/vgm-player,mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/83544304/contents/mobile/src/main/AndroidManifest.xml?ref=4498f9cce5caeb93ae59d9794564c535d3a0fcdd,https://github.com/VolcanoMobile/vgm-player/blob/4498f9cce5caeb93ae59d9794564c535d3a0fcdd/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/83544304/git/blobs/3d183ef018de5e566de2a2e12e299c8f14ff0387,1.0
nolancui/vlc-android,vlc-android/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/92489671/contents/vlc-android/AndroidManifest.xml?ref=6160aeca4c47d626dad9ad512f019ecbcb0cdec5,https://github.com/nolancui/vlc-android/blob/6160aeca4c47d626dad9ad512f019ecbcb0cdec5/vlc-android/AndroidManifest.xml,https://api.github.com/repositories/92489671/git/blobs/35d87f9d34c3eb17f9be5bb7bb1e9a8c6a3d27e8,1.0
clockzhong/AndroidSamples,browseable/MediaBrowserService/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/55389943/contents/browseable/MediaBrowserService/AndroidManifest.xml?ref=668254d1988b90ed512b9052794d743b4c903851,https://github.com/clockzhong/AndroidSamples/blob/668254d1988b90ed512b9052794d743b4c903851/browseable/MediaBrowserService/AndroidManifest.xml,https://api.github.com/repositories/55389943/git/blobs/45c8de7e2258126f782fe51ddc87d5321bd12e32,1.0
vaginessa/ViTune,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/769842742/contents/app/src/main/AndroidManifest.xml?ref=6636fbabed3c5e9c73de33a3843161c36aceda71,https://github.com/vaginessa/ViTune/blob/6636fbabed3c5e9c73de33a3843161c36aceda71/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/769842742/git/blobs/399c1c7c747baac2105b7969d31797fbf38bce78,1.0
namidaco/namida,android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/600800971/contents/android/app/src/main/AndroidManifest.xml?ref=313904e2609ceef5ce8ca5fb86b5401156b9b092,https://github.com/namidaco/namida/blob/313904e2609ceef5ce8ca5fb86b5401156b9b092/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/600800971/git/blobs/452877cb356f3384ced8763a1303b5f7b6aa2957,1.0
speethambaran/androidauto,shared/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/560422407/contents/shared/src/main/AndroidManifest.xml?ref=99180d2d1c8d175d0190c19dd016ad68c25b6f22,https://github.com/speethambaran/androidauto/blob/99180d2d1c8d175d0190c19dd016ad68c25b6f22/shared/src/main/AndroidManifest.xml,https://api.github.com/repositories/560422407/git/blobs/4d9b6a578a59153f8f2cfc98524d53801dd62194,1.0
TeamYouDown/YouMusic,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/638613101/contents/app/src/main/AndroidManifest.xml?ref=6cf58be04ea6d7f70085ff8569e3d59ca18d3356,https://github.com/TeamYouDown/YouMusic/blob/6cf58be04ea6d7f70085ff8569e3d59ca18d3356/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/638613101/git/blobs/3ef24a769a72daead273a346bad2a88f89a2c3e8,1.0
nikanorov/YaMuControl,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/257861833/contents/app/src/main/AndroidManifest.xml?ref=190dd5636c6b62ba483b7378f3bf6ab26aac677c,https://github.com/nikanorov/YaMuControl/blob/190dd5636c6b62ba483b7378f3bf6ab26aac677c/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/257861833/git/blobs/4ca1ceefef22cccc88f97a2fcb0d16c44b616e18,1.0
Gal-Klein/android_auto_demo,obj/Release/50/android/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/182636998/contents/obj/Release/50/android/AndroidManifest.xml?ref=efcd1e566da44267d3742fca346d64999052d05d,https://github.com/Gal-Klein/android_auto_demo/blob/efcd1e566da44267d3742fca346d64999052d05d/obj/Release/50/android/AndroidManifest.xml,https://api.github.com/repositories/182636998/git/blobs/51bb0b67ba8e112e75560b8f9c29c191ba6b39a7,1.0
AnonymousA1025/RiMusic,composeApp/src/androidMain/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/876650984/contents/composeApp/src/androidMain/AndroidManifest.xml?ref=9c0ad277c818bfa48e0072bb2c9f31f257bb28ea,https://github.com/AnonymousA1025/RiMusic/blob/9c0ad277c818bfa48e0072bb2c9f31f257bb28ea/composeApp/src/androidMain/AndroidManifest.xml,https://api.github.com/repositories/876650984/git/blobs/3c423ca7efdb015417bab6f20b30ee3054f16e35,1.0
lauravsilva/NoMoreVuzix-MediaPlayer,mobile/build/intermediates/manifests/full/debug/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/72224343/contents/mobile/build/intermediates/manifests/full/debug/AndroidManifest.xml?ref=3e247a5d691c2975de0722941f543b8265dce0db,https://github.com/lauravsilva/NoMoreVuzix-MediaPlayer/blob/3e247a5d691c2975de0722941f543b8265dce0db/mobile/build/intermediates/manifests/full/debug/AndroidManifest.xml,https://api.github.com/repositories/72224343/git/blobs/4a824500408bfa0f596e00a7d50bab9f2fc485b5,1.0
hasanwebmh/gram,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/810955454/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=6db460fe5ec0294ff8dad3dcf6d713045bfb229f,https://github.com/hasanwebmh/gram/blob/6db460fe5ec0294ff8dad3dcf6d713045bfb229f/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/810955454/git/blobs/366bcf23d60228f11c1c07bc782358012623af72,1.0
siper/Youamp,androidApp/src/androidMain/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/783330609/contents/androidApp/src/androidMain/AndroidManifest.xml?ref=c73558e2c25c8c81bff516a7a4934390b0da7ede,https://github.com/siper/Youamp/blob/c73558e2c25c8c81bff516a7a4934390b0da7ede/androidApp/src/androidMain/AndroidManifest.xml,https://api.github.com/repositories/783330609/git/blobs/4659e7429a5aedb4eaa66f027f7b4226a5dab81d,1.0
houseoflifeproperty/bitlord-android-vlc,vlc-android/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/258293343/contents/vlc-android/AndroidManifest.xml?ref=c0e2adf08025fcea29c1e0b554dd350cbc0d5348,https://github.com/houseoflifeproperty/bitlord-android-vlc/blob/c0e2adf08025fcea29c1e0b554dd350cbc0d5348/vlc-android/AndroidManifest.xml,https://api.github.com/repositories/258293343/git/blobs/47cc577e90c47461200570f88bfddb79397bbe7c,1.0
jonathancaleb/audioz,android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/785633815/contents/android/app/src/main/AndroidManifest.xml?ref=1f31d8f571a6b98479878965e04c9012af870e8e,https://github.com/jonathancaleb/audioz/blob/1f31d8f571a6b98479878965e04c9012af870e8e/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/785633815/git/blobs/5d8488d218ae4ae3f891e92629b55e801c84edca,1.0
scoot-software/sms-android,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/40710675/contents/app/src/main/AndroidManifest.xml?ref=3dde05441f7451b67a310d439db05666c7bb2047,https://github.com/scoot-software/sms-android/blob/3dde05441f7451b67a310d439db05666c7bb2047/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/40710675/git/blobs/454dbbbfbb3b82a66fac5be0a353d1ad64c95bd6,1.0
CraftWorksMC/Chora,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/734035874/contents/app/src/main/AndroidManifest.xml?ref=07390ac4c8e4b46edcc898fb1992715776fa0c07,https://github.com/CraftWorksMC/Chora/blob/07390ac4c8e4b46edcc898fb1992715776fa0c07/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/734035874/git/blobs/3471971c27870c374255bffa0b56cc98b8d273ab,1.0
zdenda/aosp_platform_frameworks_support,samples/Support4Demos/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/161359597/contents/samples/Support4Demos/src/main/AndroidManifest.xml?ref=ea83372a29278e9cb0acca4c330834ea09f905a3,https://github.com/zdenda/aosp_platform_frameworks_support/blob/ea83372a29278e9cb0acca4c330834ea09f905a3/samples/Support4Demos/src/main/AndroidManifest.xml,https://api.github.com/repositories/161359597/git/blobs/52d24be7d9cdf0a218d30d7793e413062923ea46,1.0
nicegram/Nicegram-Android,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/442120910/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=967f5441d1e2c313a15581e36a3d2f74e477aa59,https://github.com/nicegram/Nicegram-Android/blob/967f5441d1e2c313a15581e36a3d2f74e477aa59/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/442120910/git/blobs/481e5965ac3793dae45b7736fddfe8e7eccebe6b,1.0
Asrielbot/anacode,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/790114665/contents/app/src/main/AndroidManifest.xml?ref=bae5bdb3a31f697b6c3e2d57976855c1712e20c1,https://github.com/Asrielbot/anacode/blob/bae5bdb3a31f697b6c3e2d57976855c1712e20c1/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/790114665/git/blobs/5cd84b0de5f884952a50af926a1e5d0a52933ee8,1.0
Teleplusss/telegramPlus,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/113430124/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=965691e25fec27ea51ef13398736b74aa81e83c8,https://github.com/Teleplusss/telegramPlus/blob/965691e25fec27ea51ef13398736b74aa81e83c8/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/113430124/git/blobs/51d8eec85b267fb50fee54eddb86783b3dfcf71e,1.0
1136346879/picture_dx,KotlinTest/TMessagesProj/build/intermediates/library_manifest/debug/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/158658353/contents/KotlinTest/TMessagesProj/build/intermediates/library_manifest/debug/AndroidManifest.xml?ref=fd26e94c6f5f86f77de5b544cd27b6a748aaa2dc,https://github.com/1136346879/picture_dx/blob/fd26e94c6f5f86f77de5b544cd27b6a748aaa2dc/KotlinTest/TMessagesProj/build/intermediates/library_manifest/debug/AndroidManifest.xml,https://api.github.com/repositories/158658353/git/blobs/544f2b086db3ae466757cb731f29b1180d758b76,1.0
cghislai/openopenradio,openopenradiomobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/839943421/contents/openopenradiomobile/src/main/AndroidManifest.xml?ref=c56db33a85051a4710dffa4de0b043c31cd73536,https://github.com/cghislai/openopenradio/blob/c56db33a85051a4710dffa4de0b043c31cd73536/openopenradiomobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/839943421/git/blobs/4319795a00a1202360401f864f99ff85154ce065,1.0
saooti/android-sdk-sample,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/598672769/contents/app/src/main/AndroidManifest.xml?ref=1ddc7c8608ac4913a09819512b24a54fd6229ad8,https://github.com/saooti/android-sdk-sample/blob/1ddc7c8608ac4913a09819512b24a54fd6229ad8/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/598672769/git/blobs/4750846f5bdc9ccabdede9f169e9c494b94a704d,1.0
TelegramX/TeleX-master,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/125115016/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=acf172d680ee80de4d15de25a5eaa20ea7ffcea1,https://github.com/TelegramX/TeleX-master/blob/acf172d680ee80de4d15de25a5eaa20ea7ffcea1/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/125115016/git/blobs/41e9a9b1b77f3f2ba36bbdcd9d2b9232da8d5d48,1.0
brahmkshatriya/echo,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/737476324/contents/app/src/main/AndroidManifest.xml?ref=f3aec4529e06e66dc5aa226cddcd9c97107ff9e1,https://github.com/brahmkshatriya/echo/blob/f3aec4529e06e66dc5aa226cddcd9c97107ff9e1/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/737476324/git/blobs/5ec4dce615fc5f9bc31af29eeb8815f415b2cf99,1.0
Plex-VDR-HDHomerun/androidtv-plexdvr-input,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/133282178/contents/app/src/main/AndroidManifest.xml?ref=9c374d451301101eeeb73cd9fa696a4c2bf08f5c,https://github.com/Plex-VDR-HDHomerun/androidtv-plexdvr-input/blob/9c374d451301101eeeb73cd9fa696a4c2bf08f5c/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/133282178/git/blobs/458fba416da85f1a332e138268d155689ac6ac07,1.0
mikereidis/spirit2_free,AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/27263714/contents/AndroidManifest.xml?ref=71911f76ad310afe94e70bfc8b3c8b82ce62ac5e,https://github.com/mikereidis/spirit2_free/blob/71911f76ad310afe94e70bfc8b3c8b82ce62ac5e/AndroidManifest.xml,https://api.github.com/repositories/27263714/git/blobs/481efa5cb53a5973a877fd2f498ddbcc3dbf372a,1.0
ZoEnXI/CarTalk,shared/build/intermediates/merged_manifest/debug/processDebugManifest/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/859729419/contents/shared/build/intermediates/merged_manifest/debug/processDebugManifest/AndroidManifest.xml?ref=9698327e10f41957713f149ac6b51836db4b9dab,https://github.com/ZoEnXI/CarTalk/blob/9698327e10f41957713f149ac6b51836db4b9dab/shared/build/intermediates/merged_manifest/debug/processDebugManifest/AndroidManifest.xml,https://api.github.com/repositories/859729419/git/blobs/54bec34338d8c6d694904706143fbceff9082541,1.0
radio-crestin/radio-crestin-mobile-app,android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/649598850/contents/android/app/src/main/AndroidManifest.xml?ref=3be106880c7bbf769f2391fc1ae023867173a765,https://github.com/radio-crestin/radio-crestin-mobile-app/blob/3be106880c7bbf769f2391fc1ae023867173a765/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/649598850/git/blobs/51104f48e86a2a80829341097d9d7ec49108d562,1.0
haturatu/ViMusic,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/690356811/contents/app/src/main/AndroidManifest.xml?ref=66eaf0530c85e8342121acb377a914bc12453be3,https://github.com/haturatu/ViMusic/blob/66eaf0530c85e8342121acb377a914bc12453be3/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/690356811/git/blobs/3ad90188b6283579aa5e3eece3f47e3a3b82d795,1.0
tkmmoise/shuttle,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/791143034/contents/app/src/main/AndroidManifest.xml?ref=afb9fa04d4061e85cd0b1858d334c1ab61711772,https://github.com/tkmmoise/shuttle/blob/afb9fa04d4061e85cd0b1858d334c1ab61711772/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/791143034/git/blobs/5452d845807513f2c7451ee5da4225c6b8cfdfa0,1.0
TinkerBoard-Android/rockchip-android-packages-apps-Car-tests,TestMediaApp/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/610726728/contents/TestMediaApp/AndroidManifest.xml?ref=ac35921e293ee59810596be7c8a7ed41e5cd469b,https://github.com/TinkerBoard-Android/rockchip-android-packages-apps-Car-tests/blob/ac35921e293ee59810596be7c8a7ed41e5cd469b/TestMediaApp/AndroidManifest.xml,https://api.github.com/repositories/610726728/git/blobs/361b92fdcc16cc5e32f5b3f1e9be176efd55e259,1.0
josiah-hartley/vfc-mobile-app-v2,android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/820978591/contents/android/app/src/main/AndroidManifest.xml?ref=61855e56415f5ecd6abf802c33dbf8451cc72beb,https://github.com/josiah-hartley/vfc-mobile-app-v2/blob/61855e56415f5ecd6abf802c33dbf8451cc72beb/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/820978591/git/blobs/4f638bfcf9b88aab21fd9ee7f34568e0d08cc23a,1.0
thibseisel/android-odeon,service/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/80150620/contents/service/src/main/AndroidManifest.xml?ref=f097bcda052665dc791bd3c26880adb0545514dc,https://github.com/thibseisel/android-odeon/blob/f097bcda052665dc791bd3c26880adb0545514dc/service/src/main/AndroidManifest.xml,https://api.github.com/repositories/80150620/git/blobs/551117902ac08c70d5c14cdacc23d5efc3e8d4aa,1.0
flyun/chatAir,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/702370097/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=1cbde1feaa153d159f3f7f32f6f3e46f72ebf240,https://github.com/flyun/chatAir/blob/1cbde1feaa153d159f3f7f32f6f3e46f72ebf240/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/702370097/git/blobs/3bb8a50fa406e48ed4bc58d389fe8d5f62f9c8ac,1.0
vaginessa/music-you,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/769842890/contents/app/src/main/AndroidManifest.xml?ref=cba9be90f98c1d4ab94a9a2c05f1400a3e9a7673,https://github.com/vaginessa/music-you/blob/cba9be90f98c1d4ab94a9a2c05f1400a3e9a7673/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/769842890/git/blobs/3bb368450c36e9479ca37ac1870ec7242464ef37,1.0
